observableId	simulationConditionId	time	measurement	noiseParameters	replicateId
obs_p2	cond0	0.0	-0.08602138837501183	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	10.0	1.708395246928214	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	20.0	7.8307886891913565	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	30.0	29.63430966807875	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	40.0	54.33433917509173	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	50.0	107.64769144721751	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	0.0	-0.28866617960576435	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	10.0	19.308294015732294	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	20.0	72.76735145526571	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	30.0	79.5063992506947	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	40.0	71.01758384750283	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	50.0	52.22946585293333	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	0.0	-0.11659782592500516	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	10.0	1.062476115160494	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	20.0	5.665908718881244	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	30.0	9.252457587799043	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	40.0	15.72133415045983	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	50.0	12.406602081951718	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	0.0	0.20660618283469842	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	10.0	2.4176320270426355	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	20.0	5.062693297664202	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	30.0	6.280052171131735	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	40.0	9.792036220717717	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	50.0	12.234747954968647	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	0.0	1.0274214763210967	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	10.0	1.0802677175321558	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	20.0	1.8411737413983353	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	30.0	2.289645709096945	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	40.0	2.4229879231833	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	50.0	1.9394812853462635	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	0.0	-0.10526732342246445	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	10.0	10.535201131769428	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	20.0	33.96034412670501	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	30.0	70.5125706925684	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	40.0	63.26714897991715	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	50.0	76.41895214131011	sigma_rel_medium;sigma_abs_medium	rep1
obs_p26	cond0	0.0	-0.3147101476824973	sigma_rel_medium;sigma_abs_medium	rep1
obs_p26	cond0	10.0	6.733269375738897	sigma_rel_medium;sigma_abs_medium	rep1
obs_p26	cond0	20.0	13.494403239879595	sigma_rel_medium;sigma_abs_medium	rep1
obs_p26	cond0	30.0	39.00817595994047	sigma_rel_medium;sigma_abs_medium	rep1
obs_p26	cond0	40.0	57.79133967182264	sigma_rel_medium;sigma_abs_medium	rep1
obs_p26	cond0	50.0	51.752249496706426	sigma_rel_medium;sigma_abs_medium	rep1
obs_p27	cond0	0.0	-0.44491141551083	sigma_rel_medium;sigma_abs_medium	rep1
obs_p27	cond0	10.0	3.137027395871616	sigma_rel_medium;sigma_abs_medium	rep1
obs_p27	cond0	20.0	8.398611483016744	sigma_rel_medium;sigma_abs_medium	rep1
obs_p27	cond0	30.0	8.803922159195505	sigma_rel_medium;sigma_abs_medium	rep1
obs_p27	cond0	40.0	12.124696394965566	sigma_rel_medium;sigma_abs_medium	rep1
obs_p27	cond0	50.0	12.962233247238162	sigma_rel_medium;sigma_abs_medium	rep1
obs_p28	cond0	0.0	-0.01936146956380265	sigma_rel_medium;sigma_abs_medium	rep1
obs_p28	cond0	10.0	14.891887874348024	sigma_rel_medium;sigma_abs_medium	rep1
obs_p28	cond0	20.0	35.66232445980417	sigma_rel_medium;sigma_abs_medium	rep1
obs_p28	cond0	30.0	75.5093832286389	sigma_rel_medium;sigma_abs_medium	rep1
obs_p28	cond0	40.0	103.99754991624542	sigma_rel_medium;sigma_abs_medium	rep1
obs_p28	cond0	50.0	151.11200712695114	sigma_rel_medium;sigma_abs_medium	rep1
obs_p31	cond0	0.0	0.6815223050889557	sigma_rel_medium;sigma_abs_medium	rep1
obs_p31	cond0	10.0	0.4942606543913033	sigma_rel_medium;sigma_abs_medium	rep1
obs_p31	cond0	20.0	0.5715681579078502	sigma_rel_medium;sigma_abs_medium	rep1
obs_p31	cond0	30.0	3.7884185475175687	sigma_rel_medium;sigma_abs_medium	rep1
obs_p31	cond0	40.0	4.024033828912666	sigma_rel_medium;sigma_abs_medium	rep1
obs_p31	cond0	50.0	5.286512780117887	sigma_rel_medium;sigma_abs_medium	rep1
obs_p33	cond0	0.0	0.18148356340188448	sigma_rel_medium;sigma_abs_medium	rep1
obs_p33	cond0	10.0	4.2993219843625265	sigma_rel_medium;sigma_abs_medium	rep1
obs_p33	cond0	20.0	13.209110248064361	sigma_rel_medium;sigma_abs_medium	rep1
obs_p33	cond0	30.0	38.06638486509648	sigma_rel_medium;sigma_abs_medium	rep1
obs_p33	cond0	40.0	111.23492370428369	sigma_rel_medium;sigma_abs_medium	rep1
obs_p33	cond0	50.0	220.41792299091554	sigma_rel_medium;sigma_abs_medium	rep1
obs_p34	cond0	0.0	0.32705108130629557	sigma_rel_medium;sigma_abs_medium	rep1
obs_p34	cond0	10.0	3.0472731107087103	sigma_rel_medium;sigma_abs_medium	rep1
obs_p34	cond0	20.0	16.90713153556731	sigma_rel_medium;sigma_abs_medium	rep1
obs_p34	cond0	30.0	34.827838904790276	sigma_rel_medium;sigma_abs_medium	rep1
obs_p34	cond0	40.0	79.77145745320384	sigma_rel_medium;sigma_abs_medium	rep1
obs_p34	cond0	50.0	108.82931813176857	sigma_rel_medium;sigma_abs_medium	rep1
obs_p36	cond0	0.0	0.5295037753342885	sigma_rel_medium;sigma_abs_medium	rep1
obs_p36	cond0	10.0	4.0809980881528265	sigma_rel_medium;sigma_abs_medium	rep1
obs_p36	cond0	20.0	8.913910738449985	sigma_rel_medium;sigma_abs_medium	rep1
obs_p36	cond0	30.0	19.68213336232126	sigma_rel_medium;sigma_abs_medium	rep1
obs_p36	cond0	40.0	24.442614483317506	sigma_rel_medium;sigma_abs_medium	rep1
obs_p36	cond0	50.0	25.892336916172642	sigma_rel_medium;sigma_abs_medium	rep1
obs_p38	cond0	0.0	0.5204901508956712	sigma_rel_medium;sigma_abs_medium	rep1
obs_p38	cond0	10.0	5.120096443665069	sigma_rel_medium;sigma_abs_medium	rep1
obs_p38	cond0	20.0	26.37948146653852	sigma_rel_medium;sigma_abs_medium	rep1
obs_p38	cond0	30.0	88.9229505871405	sigma_rel_medium;sigma_abs_medium	rep1
obs_p38	cond0	40.0	220.00486226006478	sigma_rel_medium;sigma_abs_medium	rep1
obs_p38	cond0	50.0	277.4327915593774	sigma_rel_medium;sigma_abs_medium	rep1
obs_p39	cond0	0.0	0.3201696163101999	sigma_rel_medium;sigma_abs_medium	rep1
obs_p39	cond0	10.0	13.081601316967223	sigma_rel_medium;sigma_abs_medium	rep1
obs_p39	cond0	20.0	92.93155080480172	sigma_rel_medium;sigma_abs_medium	rep1
obs_p39	cond0	30.0	173.2240453742188	sigma_rel_medium;sigma_abs_medium	rep1
obs_p39	cond0	40.0	301.855453115225	sigma_rel_medium;sigma_abs_medium	rep1
obs_p39	cond0	50.0	357.0704250742607	sigma_rel_medium;sigma_abs_medium	rep1
obs_p40	cond0	0.0	-0.166181536772259	sigma_rel_medium;sigma_abs_medium	rep1
obs_p40	cond0	10.0	5.317077509517316	sigma_rel_medium;sigma_abs_medium	rep1
obs_p40	cond0	20.0	21.06803295753193	sigma_rel_medium;sigma_abs_medium	rep1
obs_p40	cond0	30.0	42.2409110404769	sigma_rel_medium;sigma_abs_medium	rep1
obs_p40	cond0	40.0	76.94557658305469	sigma_rel_medium;sigma_abs_medium	rep1
obs_p40	cond0	50.0	105.40998163544496	sigma_rel_medium;sigma_abs_medium	rep1
obs_p41	cond0	0.0	-0.047486259069544706	sigma_rel_medium;sigma_abs_medium	rep1
obs_p41	cond0	10.0	9.60352086101865	sigma_rel_medium;sigma_abs_medium	rep1
obs_p41	cond0	20.0	43.85191148724271	sigma_rel_medium;sigma_abs_medium	rep1
obs_p41	cond0	30.0	70.78904316358138	sigma_rel_medium;sigma_abs_medium	rep1
obs_p41	cond0	40.0	120.34364355972792	sigma_rel_medium;sigma_abs_medium	rep1
obs_p41	cond0	50.0	141.1829779610603	sigma_rel_medium;sigma_abs_medium	rep1
obs_p43	cond0	0.0	-0.08520573968273437	sigma_rel_medium;sigma_abs_medium	rep1
obs_p43	cond0	10.0	23.234469984774123	sigma_rel_medium;sigma_abs_medium	rep1
obs_p43	cond0	20.0	39.52891861338896	sigma_rel_medium;sigma_abs_medium	rep1
obs_p43	cond0	30.0	59.47332627354991	sigma_rel_medium;sigma_abs_medium	rep1
obs_p43	cond0	40.0	57.526212761663935	sigma_rel_medium;sigma_abs_medium	rep1
obs_p43	cond0	50.0	79.36808664388936	sigma_rel_medium;sigma_abs_medium	rep1
obs_p44	cond0	0.0	-0.4022259325437297	sigma_rel_medium;sigma_abs_medium	rep1
obs_p44	cond0	10.0	1.8447660011048328	sigma_rel_medium;sigma_abs_medium	rep1
obs_p44	cond0	20.0	5.024428987655978	sigma_rel_medium;sigma_abs_medium	rep1
obs_p44	cond0	30.0	9.556414056503794	sigma_rel_medium;sigma_abs_medium	rep1
obs_p44	cond0	40.0	18.28571971180401	sigma_rel_medium;sigma_abs_medium	rep1
obs_p44	cond0	50.0	39.18968634022081	sigma_rel_medium;sigma_abs_medium	rep1
obs_p45	cond0	0.0	-0.251548496374106	sigma_rel_medium;sigma_abs_medium	rep1
obs_p45	cond0	10.0	2.9525049386448243	sigma_rel_medium;sigma_abs_medium	rep1
obs_p45	cond0	20.0	13.253802790454957	sigma_rel_medium;sigma_abs_medium	rep1
obs_p45	cond0	30.0	23.336162574208263	sigma_rel_medium;sigma_abs_medium	rep1
obs_p45	cond0	40.0	52.39718922377298	sigma_rel_medium;sigma_abs_medium	rep1
obs_p45	cond0	50.0	68.68405276814767	sigma_rel_medium;sigma_abs_medium	rep1
obs_p50	cond0	0.0	0.30218207147422627	sigma_rel_medium;sigma_abs_medium	rep1
obs_p50	cond0	10.0	4.285072018369835	sigma_rel_medium;sigma_abs_medium	rep1
obs_p50	cond0	20.0	13.372202043775992	sigma_rel_medium;sigma_abs_medium	rep1
