observableId	simulationConditionId	time	measurement	noiseParameters	replicateId
obs_p2	cond0	0.0	-0.7763055716638637	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	2.5	-0.22161725413173006	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	5.0	2.2146467485822616	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	7.5	4.813342424926459	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	10.0	7.757312248844364	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	12.5	10.122538064312042	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	15.0	12.299665153317632	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	17.5	14.304330413798125	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	20.0	23.149727914848192	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	22.5	26.95276371571586	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	25.0	28.280198174428993	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	27.5	28.415212364538764	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	30.0	42.84550449202287	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	32.5	40.391803545870665	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	35.0	40.382519522199395	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	37.5	49.702637608250164	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	40.0	62.45124388249622	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	42.5	53.258672402684155	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	45.0	65.77957764806831	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	47.5	84.90287899749484	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	50.0	73.04710482876432	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	0.0	-0.588438140909455	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	2.5	0.25175234193065565	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	5.0	0.5582395408952281	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	7.5	0.4801896750900998	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	10.0	0.518046076964309	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	12.5	1.3420296500114677	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	15.0	0.8215372682280885	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	17.5	0.4182591943784121	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	20.0	0.7019450032326254	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	22.5	1.4705404228065264	sigma_rel_medium;sigma_abs_medium	rep1
