observableId	simulationConditionId	time	measurement	noiseParameters	replicateId
obs_p1	cond0	0.0	-0.09661151317762817	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	10.0	0.6655607789981279	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	20.0	3.0394086204742417	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	30.0	4.706536485074034	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	40.0	5.9141877053827745	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	50.0	6.675153223992323	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	0.0	0.027708056799985347	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	10.0	1.7943380315203554	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	20.0	6.460674552151363	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	30.0	11.447255686550553	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	40.0	21.488931087794032	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	50.0	28.505895868790578	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	0.0	0.3853318678983513	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	10.0	14.390353595910653	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	20.0	35.446223255197275	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	30.0	65.9815132502777	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	40.0	142.26902278340575	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	50.0	157.15528466961652	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	0.0	-0.26572465512877563	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	10.0	3.7458018039472467	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	20.0	9.334910764320187	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	30.0	17.403964712766854	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	40.0	20.650559577525136	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	50.0	24.737715665039705	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	0.0	0.13884634134170049	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	10.0	1.5359859740468076	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	20.0	3.5351192331158403	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	30.0	17.474849702687123	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	40.0	96.91560904225253	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	50.0	271.8412800568383	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	0.0	-0.051210480061316566	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	10.0	1.7023736634861406	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	20.0	2.547697133111999	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	30.0	4.899996652156689	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	40.0	4.381124659525715	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	50.0	3.8062882120746497	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	0.0	-0.10979955436050726	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	10.0	-0.12525038488881837	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	20.0	0.2490844017447782	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	30.0	0.7688746661245291	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	40.0	1.1027375032050861	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	50.0	0.8886566730592573	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	0.0	-0.15090813690786534	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	10.0	2.0700968442038263	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	20.0	10.261497916767281	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	30.0	17.4975907970001	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	40.0	28.62350396213163	sigma_rel_medium;sigma_abs_medium	rep1
obs_p8	cond0	50.0	20.587787053044757	sigma_rel_medium;sigma_abs_medium	rep1
obs_p9	cond0	0.0	0.12732535779493356	sigma_rel_medium;sigma_abs_medium	rep1
obs_p9	cond0	10.0	13.356308531801067	sigma_rel_medium;sigma_abs_medium	rep1
obs_p9	cond0	20.0	25.056058839003892	sigma_rel_medium;sigma_abs_medium	rep1
obs_p9	cond0	30.0	38.75859600530248	sigma_rel_medium;sigma_abs_medium	rep1
obs_p9	cond0	40.0	31.853166163022976	sigma_rel_medium;sigma_abs_medium	rep1
obs_p9	cond0	50.0	36.33874229592395	sigma_rel_medium;sigma_abs_medium	rep1
obs_p10	cond0	0.0	0.014027543458492532	sigma_rel_medium;sigma_abs_medium	rep1
obs_p10	cond0	10.0	16.509076861214805	sigma_rel_medium;sigma_abs_medium	rep1
obs_p10	cond0	20.0	68.19072976122587	sigma_rel_medium;sigma_abs_medium	rep1
obs_p10	cond0	30.0	102.30713044157213	sigma_rel_medium;sigma_abs_medium	rep1
obs_p10	cond0	40.0	94.50195099455131	sigma_rel_medium;sigma_abs_medium	rep1
obs_p10	cond0	50.0	101.35901344748162	sigma_rel_medium;sigma_abs_medium	rep1
obs_p11	cond0	0.0	-0.2987629598581863	sigma_rel_medium;sigma_abs_medium	rep1
obs_p11	cond0	10.0	10.282293307328283	sigma_rel_medium;sigma_abs_medium	rep1
obs_p11	cond0	20.0	40.716434104645884	sigma_rel_medium;sigma_abs_medium	rep1
obs_p11	cond0	30.0	70.04304986383886	sigma_rel_medium;sigma_abs_medium	rep1
obs_p11	cond0	40.0	103.64423496936162	sigma_rel_medium;sigma_abs_medium	rep1
obs_p11	cond0	50.0	133.5827367683378	sigma_rel_medium;sigma_abs_medium	rep1
obs_p12	cond0	0.0	-0.5074628377580743	sigma_rel_medium;sigma_abs_medium	rep1
obs_p12	cond0	10.0	0.7601306234451253	sigma_rel_medium;sigma_abs_medium	rep1
obs_p12	cond0	20.0	2.2718096017243106	sigma_rel_medium;sigma_abs_medium	rep1
obs_p12	cond0	30.0	1.4543829189094932	sigma_rel_medium;sigma_abs_medium	rep1
obs_p12	cond0	40.0	2.128036338935393	sigma_rel_medium;sigma_abs_medium	rep1
obs_p12	cond0	50.0	2.2165204870498316	sigma_rel_medium;sigma_abs_medium	rep1
obs_p13	cond0	0.0	0.3491432914962818	sigma_rel_medium;sigma_abs_medium	rep1
obs_p13	cond0	10.0	1.6467156199666477	sigma_rel_medium;sigma_abs_medium	rep1
obs_p13	cond0	20.0	8.173628181698636	sigma_rel_medium;sigma_abs_medium	rep1
obs_p13	cond0	30.0	8.541384034055964	sigma_rel_medium;sigma_abs_medium	rep1
obs_p13	cond0	40.0	12.9775184320864	sigma_rel_medium;sigma_abs_medium	rep1
obs_p13	cond0	50.0	15.755572645510915	sigma_rel_medium;sigma_abs_medium	rep1
obs_p14	cond0	0.0	-0.3139146514488223	sigma_rel_medium;sigma_abs_medium	rep1
obs_p14	cond0	10.0	4.277883194616713	sigma_rel_medium;sigma_abs_medium	rep1
obs_p14	cond0	20.0	8.867377292017471	sigma_rel_medium;sigma_abs_medium	rep1
obs_p14	cond0	30.0	10.631113447648096	sigma_rel_medium;sigma_abs_medium	rep1
obs_p14	cond0	40.0	11.959216512253345	sigma_rel_medium;sigma_abs_medium	rep1
obs_p14	cond0	50.0	9.666816527003942	sigma_rel_medium;sigma_abs_medium	rep1
obs_p15	cond0	0.0	0.42443094969285117	sigma_rel_medium;sigma_abs_medium	rep1
obs_p15	cond0	10.0	3.425098145938926	sigma_rel_medium;sigma_abs_medium	rep1
obs_p15	cond0	20.0	5.428812851044611	sigma_rel_medium;sigma_abs_medium	rep1
obs_p15	cond0	30.0	8.494250089831603	sigma_rel_medium;sigma_abs_medium	rep1
obs_p15	cond0	40.0	11.92370947274243	sigma_rel_medium;sigma_abs_medium	rep1
obs_p15	cond0	50.0	12.643820050720821	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	0.0	0.41340000987131004	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	10.0	8.160096919237947	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	20.0	21.188122098984557	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	30.0	31.599352050736847	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	40.0	53.750798910773945	sigma_rel_medium;sigma_abs_medium	rep1
obs_p16	cond0	50.0	60.685342618059906	sigma_rel_medium;sigma_abs_medium	rep1
obs_p17	cond0	0.0	0.09831824612576873	sigma_rel_medium;sigma_abs_medium	rep1
obs_p17	cond0	10.0	6.614114817624809	sigma_rel_medium;sigma_abs_medium	rep1
obs_p17	cond0	20.0	12.394161517582784	sigma_rel_medium;sigma_abs_medium	rep1
obs_p17	cond0	30.0	21.752559980645813	sigma_rel_medium;sigma_abs_medium	rep1
obs_p17	cond0	40.0	19.6681146360392	sigma_rel_medium;sigma_abs_medium	rep1
obs_p17	cond0	50.0	20.30542801379114	sigma_rel_medium;sigma_abs_medium	rep1
obs_p18	cond0	0.0	-0.14809241696999703	sigma_rel_medium;sigma_abs_medium	rep1
obs_p18	cond0	10.0	0.1203933276426467	sigma_rel_medium;sigma_abs_medium	rep1
obs_p18	cond0	20.0	2.1131117612245984	sigma_rel_medium;sigma_abs_medium	rep1
obs_p18	cond0	30.0	29.336103388417417	sigma_rel_medium;sigma_abs_medium	rep1
obs_p18	cond0	40.0	111.9943382982253	sigma_rel_medium;sigma_abs_medium	rep1
obs_p18	cond0	50.0	220.84316816688488	sigma_rel_medium;sigma_abs_medium	rep1
obs_p19	cond0	0.0	0.2398843466373395	sigma_rel_medium;sigma_abs_medium	rep1
obs_p19	cond0	10.0	0.73997685591555	sigma_rel_medium;sigma_abs_medium	rep1
obs_p19	cond0	20.0	1.097285799478422	sigma_rel_medium;sigma_abs_medium	rep1
obs_p19	cond0	30.0	1.6140820662357165	sigma_rel_medium;sigma_abs_medium	rep1
obs_p19	cond0	40.0	2.0880630501464057	sigma_rel_medium;sigma_abs_medium	rep1
obs_p19	cond0	50.0	1.8900769188806725	sigma_rel_medium;sigma_abs_medium	rep1
obs_p20	cond0	0.0	0.12725393291382536	sigma_rel_medium;sigma_abs_medium	rep1
obs_p20	cond0	10.0	1.2299096690963938	sigma_rel_medium;sigma_abs_medium	rep1
obs_p20	cond0	20.0	7.508653236393607	sigma_rel_medium;sigma_abs_medium	rep1
obs_p20	cond0	30.0	24.7089230342262	sigma_rel_medium;sigma_abs_medium	rep1
obs_p20	cond0	40.0	48.1303936830542	sigma_rel_medium;sigma_abs_medium	rep1
obs_p20	cond0	50.0	70.10046518101771	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	0.0	-0.05902399882985959	sigma_rel_medium;sigma_abs_medium	rep2
obs_p1	cond0	10.0	1.0468889377189157	sigma_rel_medium;sigma_abs_medium	rep2
obs_p1	cond0	20.0	2.095176648157115	sigma_rel_medium;sigma_abs_medium	rep2
obs_p1	cond0	30.0	5.202072775167832	sigma_rel_medium;sigma_abs_medium	rep2
obs_p1	cond0	40.0	5.378433279138888	sigma_rel_medium;sigma_abs_medium	rep2
obs_p1	cond0	50.0	6.557509182111211	sigma_rel_medium;sigma_abs_medium	rep2
obs_p2	cond0	0.0	0.4044007227217322	sigma_rel_medium;sigma_abs_medium	rep2
obs_p2	cond0	10.0	2.0428992303859155	sigma_rel_medium;sigma_abs_medium	rep2
obs_p2	cond0	20.0	7.362245879733773	sigma_rel_medium;sigma_abs_medium	rep2
obs_p2	cond0	30.0	14.617172617686736	sigma_rel_medium;sigma_abs_medium	rep2
obs_p2	cond0	40.0	19.554501553583208	sigma_rel_medium;sigma_abs_medium	rep2
obs_p2	cond0	50.0	27.509001341858603	sigma_rel_medium;sigma_abs_medium	rep2
obs_p3	cond0	0.0	0.2145556287900715	sigma_rel_medium;sigma_abs_medium	rep2
obs_p3	cond0	10.0	10.834707052904449	sigma_rel_medium;sigma_abs_medium	rep2
obs_p3	cond0	20.0	32.97261059706324	sigma_rel_medium;sigma_abs_medium	rep2
obs_p3	cond0	30.0	71.98401006961882	sigma_rel_medium;sigma_abs_medium	rep2
obs_p3	cond0	40.0	133.7929964352532	sigma_rel_medium;sigma_abs_medium	rep2
obs_p3	cond0	50.0	138.8527450730821	sigma_rel_medium;sigma_abs_medium	rep2
