observableId	simulationConditionId	time	measurement	noiseParameters	replicateId
obs_p1	cond0	0.0	0.16874681426322222	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	2.5	0.4458462513646079	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	5.0	3.817254896683773	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	7.5	9.460552994004022	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	10.0	18.095721325684963	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	12.5	25.954406762587222	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	15.0	31.47851893679684	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	17.5	49.34023729788681	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	20.0	42.31999621027471	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	22.5	50.28891202694269	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	25.0	49.80967908090006	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	27.5	57.79454868383956	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	30.0	52.55002845553038	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	32.5	62.61432752711954	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	35.0	66.29492148311454	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	37.5	85.70187287479845	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	40.0	80.74981521148464	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	42.5	77.99749514041899	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	45.0	55.06365209362021	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	47.5	61.44591723492503	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	50.0	78.62945966391413	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	0.0	-0.03397494095174597	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	2.5	1.376685501932328	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	5.0	4.368680038287076	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	7.5	9.687281355330796	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	10.0	8.940556542500916	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	12.5	11.238518070733353	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	15.0	8.711065919404298	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	17.5	12.772412825089663	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	20.0	11.438678358777036	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	22.5	11.766274000868151	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	25.0	11.73317414199752	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	27.5	7.824526596275823	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	30.0	10.978913810621625	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	32.5	9.15511867434891	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	35.0	10.110137797635542	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	37.5	10.944156630762844	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	40.0	9.130085626615307	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	42.5	10.847612097340049	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	45.0	8.388685553670594	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	47.5	11.93136511859442	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	50.0	10.57180254619373	sigma_rel_medium;sigma_abs_medium	rep1
obs_p11	cond0	0.0	0.21760964399274624	sigma_rel_medium;sigma_abs_medium	rep1
