observableId	simulationConditionId	time	measurement	noiseParameters	replicateId
obs_p1	cond0	0.0	0.7928109920016303	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	2.5	-0.4558610292519824	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	5.0	0.7532959546968844	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	7.5	0.704307280556236	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	10.0	1.7432643742253398	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	12.5	1.3994649145013494	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	15.0	5.096696674247507	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	17.5	11.01854134233487	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	20.0	17.78317875967417	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	22.5	21.33335518480737	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	25.0	33.17310885815144	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	27.5	44.74997126831605	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	30.0	65.12242882259577	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	32.5	88.30784986028782	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	35.0	116.06754821156312	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	37.5	100.16811661199212	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	40.0	157.09145983520494	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	42.5	177.72853193687666	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	45.0	221.04343563926773	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	47.5	251.60782069536438	sigma_rel_medium;sigma_abs_medium	rep1
obs_p1	cond0	50.0	249.26597478451419	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	0.0	-0.2441593740620354	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	2.5	2.7121056764781795	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	5.0	6.301068402333678	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	7.5	8.704096086100598	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	10.0	14.162800255425816	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	12.5	22.433167756318888	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	15.0	36.822937195478765	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	17.5	38.567275820805236	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	20.0	59.08986691120425	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	22.5	67.39843205512017	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	25.0	71.41610958319364	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	27.5	101.2763311616658	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	30.0	121.09938626114659	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	32.5	92.97781133211396	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	35.0	126.09769383599202	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	37.5	163.15673693975904	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	40.0	173.30576744756345	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	42.5	147.0073208742598	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	45.0	191.15666087945107	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	47.5	224.8725970362877	sigma_rel_medium;sigma_abs_medium	rep1
obs_p2	cond0	50.0	201.83287888958816	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	0.0	-0.8052016870717358	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	2.5	-0.26477244634698355	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	5.0	2.2997167535916523	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	7.5	1.0829288542557238	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	10.0	2.2438662545362154	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	12.5	3.3260505398345606	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	15.0	4.0168328485482006	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	17.5	4.009704705397524	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	20.0	4.409832416249003	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	22.5	6.481771952489897	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	25.0	6.630380673655526	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	27.5	6.914902290675631	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	30.0	6.643866082771073	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	32.5	7.317008362551185	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	35.0	6.778699494061222	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	37.5	7.437866825424675	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	40.0	9.38733734017373	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	42.5	8.264242061760571	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	45.0	7.484931950941615	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	47.5	9.323856550068479	sigma_rel_medium;sigma_abs_medium	rep1
obs_p3	cond0	50.0	6.658836372680829	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	0.0	-0.43630640108665186	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	2.5	0.9497055192324035	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	5.0	1.9979012472186588	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	7.5	3.317983442960386	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	10.0	6.372873382997531	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	12.5	7.467468797944937	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	15.0	10.89524584949865	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	17.5	16.361360910502512	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	20.0	16.959898380115686	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	22.5	26.03187100835399	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	25.0	29.20925477749288	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	27.5	29.29870071573998	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	30.0	30.78289966221462	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	32.5	41.96811572834747	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	35.0	40.59231372581964	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	37.5	35.92418460595239	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	40.0	48.42252819555587	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	42.5	45.481336269481844	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	45.0	47.519684893868195	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	47.5	46.17857709185946	sigma_rel_medium;sigma_abs_medium	rep1
obs_p4	cond0	50.0	35.350175949546085	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	0.0	-0.687031988654497	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	2.5	0.785351311964255	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	5.0	1.5839956875406385	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	7.5	4.71493665515736	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	10.0	8.665128260623469	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	12.5	12.236285952779923	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	15.0	14.182154691967401	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	17.5	12.809047110235195	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	20.0	26.346208497035885	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	22.5	25.103911185443344	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	25.0	29.657248569109935	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	27.5	32.58361154783009	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	30.0	37.207542642185274	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	32.5	42.29845646161055	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	35.0	43.054082401851346	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	37.5	42.73172689204793	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	40.0	39.07369979817649	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	42.5	41.11524318698529	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	45.0	50.85192731300832	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	47.5	46.41549292110743	sigma_rel_medium;sigma_abs_medium	rep1
obs_p5	cond0	50.0	44.863469511267866	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	0.0	0.554742202607925	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	2.5	2.3949673843038166	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	5.0	5.160565615744199	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	7.5	9.160936037045413	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	10.0	10.497759755434487	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	12.5	12.02642714616924	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	15.0	15.046187421526593	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	17.5	17.75698316473033	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	20.0	14.12502160692117	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	22.5	13.125834004258852	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	25.0	18.898237135182132	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	27.5	14.928674563865806	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	30.0	13.665725534674515	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	32.5	17.71312854981615	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	35.0	15.252614584643778	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	37.5	16.673284940377613	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	40.0	15.262069398047295	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	42.5	16.011141084670065	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	45.0	15.978325633580353	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	47.5	14.868775080946978	sigma_rel_medium;sigma_abs_medium	rep1
obs_p6	cond0	50.0	16.382850166086364	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	0.0	0.05466214490768971	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	2.5	0.883297846532153	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	5.0	1.8461981392245828	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	7.5	4.9039502345763175	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	10.0	8.411825884440862	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	12.5	13.359933354041456	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	15.0	16.4173448068373	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	17.5	21.99585257153397	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	20.0	26.342363366725483	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	22.5	31.2142572776849	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	25.0	40.0893155168638	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	27.5	47.470021007408384	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	30.0	48.21450037768171	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	32.5	42.66905087393739	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	35.0	56.43167001871082	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	37.5	79.37915823688544	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	40.0	93.55482645668378	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	42.5	85.58014766549184	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	45.0	95.25196834972837	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	47.5	93.18264201829817	sigma_rel_medium;sigma_abs_medium	rep1
obs_p7	cond0	50.0	79.88329768843883	sigma_rel_medium;sigma_abs_medium	rep1
